title,source_country,date,url,clean_text,headline_length_words,topic_category,month
İran  ın İsraile attığı füzenin parçasının Batı Şeriaya düşmesi sonucu 4 Filistinli hayatını kaybetti,Turkey,2026-03-18 23:30:00,https://www.aa.com.tr/tr/dunya/iranin-israile-attigi-fuzenin-parcasinin-bati-seriaya-dusmesi-sonucu-4-filistinli-hayatini-kaybetti/3870644,i ran ın i sraile attığı füzenin parçasının batı şeriaya düşmesi sonucu 4 filistinli hayatını kaybetti,16,Other,2026-03
İran  ın İsraile attığı füzenin parçasının Batı Şeriaya düşmesi sonucu 3 Filistinli hayatını kaybetti,Turkey,2026-03-18 22:30:00,https://www.haberler.com/guncel/iran-in-israil-e-yonlendirdigi-fuze-parcalari-bati-seria-da-3-filistinliyi-hayatindan-etti-19670485-haberi/,i ran ın i sraile attığı füzenin parçasının batı şeriaya düşmesi sonucu 3 filistinli hayatını kaybetti,16,Other,2026-03
Batı Şeriada Dünyanın Gözleri Önünde Zulüm Artıyor ! ,Turkey,2026-03-29 17:45:00,https://dogruhaber.com.tr/bati-seriada-dunyanin-gozleri-onunde-zulum-artiyor,batı şeriada dünyanın gözleri önünde zulüm artıyor,7,Other,2026-03
نائب الرئيس حسين الشيخ يبحث هاتفيا مع وزير الخارجية المصري تطورات الأوضاع في الضفة وغزة - شبكة فلسطين للأنباء,Israel,2026-03-23 17:45:00,https://www.shfanews.net/post/271583,نائب الرئيس حسين الشيخ يبحث هاتفيا مع وزير الخارجية المصري تطورات الأوضاع في الضفة وغزة شبكة فلسطين للأنباء,18,Other,2026-03
İsrailin sistematik terörü sürüyor : Arabayla çocukları eziyorlar,Turkey,2026-03-18 06:00:00,https://www.ahaber.com.tr/dunya/2026/03/18/israilin-sistematik-teroru-suruyor-arabayla-cocuklari-eziyorlar,i srailin sistematik terörü sürüyor arabayla çocukları eziyorlar,8,Other,2026-03
"Land Day : What happened in Palestine on March 30 , 1976 ? ",United States,2026-03-30 09:45:00,https://www.aljazeera.com/news/2026/3/30/land-day-what-happened-in-palestine-on-march-30-1976,land day what happened in palestine on march 30 1976,10,Protest / Activism,2026-03
İsrailin  idam yasası  Batı Şeriada protesto ediliyor,United States,2026-04-01 19:45:00,https://tr.euronews.com/2026/04/01/israilin-idam-yasasi-bati-seriada-protesto-ediliyor,i srailin idam yasası batı şeriada protesto ediliyor,8,Protest / Activism,2026-04
President Abbas Abbas receives phone call from Indonesian President,Israel,2026-03-23 13:30:00,https://english.wafa.ps/Pages/Details/168555,president abbas abbas receives phone call from indonesian president,9,Politics / Election,2026-03
"İsrail askerleri , işgal altındaki Doğu Kudüste Filistinli bir genci öldürdü",Turkey,2026-03-27 08:00:00,https://www.haberler.com/guncel/israil-askerlerinden-kalendiya-multeci-kampi-na-baskin-bir-filistinli-genc-hayatini-kaybetti-19692345-haberi/,i srail askerleri işgal altındaki doğu kudüste filistinli bir genci öldürdü,11,Other,2026-03
İsrailin kalleşliği ifşa oldu,Turkey,2026-03-17 17:15:00,https://www.yeniakit.com.tr/haber/israilden-kallesligi-ifsa-oldu-1989681.html,i srailin kalleşliği ifşa oldu,5,Other,2026-03
İsrail Genelkurmay Başkanı Zamirden Siyonistlere uyarı : Ordu kmek üzere ! ,Turkey,2026-03-28 03:00:00,https://www.haksozhaber.net/israil-genelkurmay-baskani-zamirden-siyonistlere-uyari-ordu-cokmek-uzere-201943h.htm,i srail genelkurmay başkanı zamirden siyonistlere uyarı ordu kmek üzere,10,Other,2026-03
الرئيس : استمرار حجز أموال المقاصة يقوض السلطة,Israel,2026-03-17 01:00:00,https://pnn.ps/news/720718,الرئيس استمرار حجز أموال المقاصة يقوض السلطة,7,Other,2026-03
Batı Şeriada bir yılda 36 bin Filistinli yerinden edildi,Turkey,2026-03-18 10:15:00,https://www.haksozhaber.net/bati-seriada-bir-yilda-36-bin-filistinli-yerinden-edildi-201486h.htm,batı şeriada bir yılda 36 bin filistinli yerinden edildi,9,Other,2026-03
"MİT Başkanı Kalın , Hamas heyeti ile Gazzeyi görüştü",Turkey,2026-04-01 01:15:00,https://www.haberankara.com/gundem/mit-baskani-kalin-hamas-heyeti-ile-gazzeyi-gorustu-312538,mi t başkanı kalın hamas heyeti ile gazzeyi görüştü,9,Conflict / Attack,2026-04
Direniş Çadırı Platformu :  Kürecik ve İncirlik üsleri kapatılmalı  - Kocaeli Gazetesi,Turkey,2026-03-31 09:15:00,https://www.kocaeligazetesi.com.tr/haber/27723702/direnis-cadiri-platformu-kurecik-ve-incirlik-usleri-kapatilmali,direniş çadırı platformu kürecik ve i ncirlik üsleri kapatılmalı kocaeli gazetesi,11,Other,2026-03
Filistin Devleti Başkan Yardımcısı Şeyh Türkiyeye geliyor,Turkey,2026-03-30 10:45:00,https://www.yeniakit.com.tr/haber/filistin-devleti-baskan-yardimcisi-seyh-turkiyeye-geliyor-1992335.html,filistin devleti başkan yardımcısı şeyh türkiyeye geliyor,7,Other,2026-03
  إسرائيل  تسيطر على 85 % من مصادر المياه بالضفة,Israel,2026-03-18 10:15:00,https://safa.ps/post/404189/%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%AA%D8%B3%D9%8A%D8%B7%D8%B1-%D8%B9%D9%84%D9%89-85-%D9%85%D9%86-%D9%85%D8%B5%D8%A7%D8%AF%D8%B1-%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D9%87-%D8%A8%D8%A7%D9%84%D8%B6%D9%81%D8%A9,إسرائيل تسيطر على 85 من مصادر المياه بالضفة,8,Other,2026-03
عقيدة نتنياهو : إدارة غزة أمنيا وضم الضفة بهدوء,Israel,2026-03-19 00:15:00,https://www.aljazeera.net/blogs/2026/3/18/%D8%B9%D9%82%D9%8A%D8%AF%D8%A9-%D9%86%D8%AA%D9%86%D9%8A%D8%A7%D9%87%D9%88-%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%BA%D8%B2%D8%A9-%D8%A3%D9%85%D9%86%D9%8A%D8%A7-%D9%88%D8%B6%D9%85,عقيدة نتنياهو إدارة غزة أمنيا وضم الضفة بهدوء,8,Other,2026-03
  الإحصاء : الاقتصاد الفلسطيني فقد الخمس في عامين,Israel,2026-03-29 10:00:00,https://pnn.ps/news/721025,الإحصاء الاقتصاد الفلسطيني فقد الخمس في عامين,7,Other,2026-03
Window on the West Bank : Indybay,United States,2026-03-23 00:45:00,https://www.indybay.org/newsitems/2026/03/21/18885104.php,window on the west bank indybay,6,Other,2026-03
Palestinian Authority accelerates heritage campaign as West Bank tensions rise,Israel,2026-03-28 13:00:00,http://www.jpost.com/jerusalem-report/article-890900,palestinian authority accelerates heritage campaign as west bank tensions rise,10,Other,2026-03
Palestinian Authority accelerates heritage campaign as West Bank tensions rise,Israel,2026-03-28 11:15:00,https://www.jpost.com/jerusalem-report/article-890900,palestinian authority accelerates heritage campaign as west bank tensions rise,10,Other,2026-03
رمضان في زمن الحروب,Israel,2026-03-18 01:45:00,https://www.aljazeera.net/blogs/2026/3/17/%D8%B1%D9%85%D8%B6%D8%A7%D9%86-%D9%81%D9%8A-%D8%B2%D9%85%D9%86-%D8%A7%D9%84%D8%AD%D8%B1%D9%88%D8%A8,رمضان في زمن الحروب,4,Other,2026-03
"Tel Avivde savaş karşıtı protestoya polis müdahale etti , çok sayıda gözaltı var",Turkey,2026-03-28 22:00:00,https://www.bursadabugun.com/haber/tel-aviv-de-savas-karsiti-protestoya-polis-mudahale-etti-cok-sayida-gozalti-var-1906795.html,tel avivde savaş karşıtı protestoya polis müdahale etti çok sayıda gözaltı var,12,Protest / Activism,2026-03
بدء العمل بالتوقيت الصيفي في فلسطين 2026 .. إليك طريقه ضبطه,Israel,2026-03-27 23:45:00,https://www.raya.ps/news/1214604.html,بدء العمل بالتوقيت الصيفي في فلسطين 2026 إليك طريقه ضبطه,10,Other,2026-03
ماكرون يحذر من احتلال لبنان ويدعو للاعتراف بدولة فلسطين,Israel,2026-03-24 06:00:00,https://www.aljazeera.net/news/2026/3/24/%D9%85%D8%A7%D9%83%D8%B1%D9%88%D9%86-%D9%8A%D8%AD%D8%B0%D8%B1-%D9%85%D9%86-%D8%A7%D8%AD%D8%AA%D9%84%D8%A7%D9%84-%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D9%88%D9%8A%D8%AF%D8%B9%D9%88,ماكرون يحذر من احتلال لبنان ويدعو للاعتراف بدولة فلسطين,9,Other,2026-03
"MİT Başkanı İbrahim Kalın , Hamas temsilcileri ile görüştü",Turkey,2026-03-22 20:00:00,https://www.haberler.com/politika/mit-baskani-ibrahim-kalin-hamas-temsilcileri-ile-19679936-haberi/,mi t başkanı i brahim kalın hamas temsilcileri ile görüştü,10,Conflict / Attack,2026-03
اعتُرف بفلسطين خريفا فهل تترجَم الوعود ربيعا ؟.. الجواب عند هالة,Israel,2026-03-26 15:45:00,https://www.aljazeera.net/politics/2026/3/26/%D8%A7%D8%B9%D8%AA%D8%B1%D9%81-%D8%A8%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%AE%D8%B1%D9%8A%D9%81-%D9%81%D9%87%D9%84-%D8%AA%D8%AA%D8%B1%D8%AC%D9%85,اعت رف بفلسطين خريفا فهل تترج م الوعود ربيعا الجواب عند هالة,12,Other,2026-03
Making humanitarian aid work for everyone but the recipients,Israel,2026-03-17 17:45:00,https://www.middleeastmonitor.com/20260317-making-humanitarian-aid-work-for-everyone-but-the-recipients/,making humanitarian aid work for everyone but the recipients,9,Aid / Humanitarian,2026-03
"  Unprecedented expulsion : UN says Israel displaced 36 , 000 Palestinians in West Bank",Israel,2026-03-18 08:30:00,https://www.middleeasteye.net/news/unprecedented-expulsion-un-says-israel-displaced-36000-palestinians-west-bank,unprecedented expulsion un says israel displaced 36 000 palestinians in west bank,12,Other,2026-03
" Lessentiel nest pas de reconnaître lEtat de Palestine , cest de le défendre ",France,2026-03-18 13:00:00,https://www.lemonde.fr/idees/article/2026/03/18/l-essentiel-n-est-pas-de-reconnaitre-l-etat-de-palestine-c-est-de-le-defendre_6672083_3232.html,lessentiel nest pas de reconnaître letat de palestine cest de le défendre,12,Other,2026-03
İsrailliler Batı Şeriada 5 Filistinliyi ezdi,Turkey,2026-03-24 10:45:00,https://www.ensonhaber.com/3-sayfa/israilliler-bati-seriada-5-filistinliyi-ezdi,i srailliler batı şeriada 5 filistinliyi ezdi,7,Other,2026-03
"Palestinian president warns of dangerous situation in West Bank , demands completion of Gaza ceasefire deal",United States,2026-03-23 20:00:00,http://www.bignewsnetwork.com/news/278939860/palestinian-president-warns-of-dangerous-situation-in-west-bank-demands-completion-of-gaza-ceasefire-deal,palestinian president warns of dangerous situation in west bank demands completion of gaza ceasefire deal,15,Conflict / Attack,2026-03
Le Parlement israélien adopte une loi décriée sur la peine de mort pour les Palestiniens,France,2026-03-30 21:45:00,https://www.sudouest.fr/international/moyen-orient/israel/le-parlement-israelien-adopte-une-loi-decriee-sur-la-peine-de-mort-pour-les-palestiniens-28514321.php,le parlement israélien adopte une loi décriée sur la peine de mort pour les palestiniens,15,Other,2026-03
Le Parlement israélien adopte une loi décriée sur la peine de mort pour les Palestiniens,France,2026-03-30 22:30:00,https://www.sudouest.fr:443/international/moyen-orient/israel/le-parlement-israelien-adopte-une-loi-decriee-sur-la-peine-de-mort-pour-les-palestiniens-28514321.php,le parlement israélien adopte une loi décriée sur la peine de mort pour les palestiniens,15,Other,2026-03
Javier Bardem at the Oscars | Frontpage Mag,United States,2026-03-20 01:45:00,https://www.frontpagemag.com/javier-bardem-at-the-oscars/,javier bardem at the oscars frontpage mag,7,Other,2026-03
ABDli oyuncu Mark Ruffalo Batı Şeriadaki Filistin topraklarını gasbeden İsraillileri eleştirdi Açıklaması,Turkey,2026-03-25 21:00:00,https://www.haberler.com/guncel/mark-ruffalo-dan-israil-e-sert-elestiri-kanunsuzluk-ifadeleri-19688960-haberi/,abdli oyuncu mark ruffalo batı şeriadaki filistin topraklarını gasbeden i sraillileri eleştirdi açıklaması,13,Other,2026-03
Israel exploiting regional crises to expand illegal settlements in West Bank : Palestinian foreign minister,Israel,2026-03-18 12:45:00,https://www.middleeastmonitor.com/20260318-israel-exploiting-regional-crises-to-expand-illegal-settlements-in-west-bank-palestinian-foreign-minister/,israel exploiting regional crises to expand illegal settlements in west bank palestinian foreign minister,14,Politics / Election,2026-03
"MİT Başkanı Kalın , HAMAS ile Görüştü",Turkey,2026-03-22 19:45:00,https://www.haberler.com/guncel/mit-baskani-kalin-istanbul-da-hamas-siyasi-buro-19679898-haberi/,mi t başkanı kalın hamas ile görüştü,7,Conflict / Attack,2026-03
İsrail Meclisi Knesset Filistinlilere idam öngören yasayı kabul etti,Turkey,2026-03-30 19:30:00,https://www.haberler.com/dunya/israil-meclisi-knesset-idam-cezasini-onayladi-19700760-haberi/,i srail meclisi knesset filistinlilere idam öngören yasayı kabul etti,10,Other,2026-03
القمة التي لها ما بعدها,Israel,2026-03-30 20:30:00,https://www.addustour.com/articles/1557194-%D8%A7%D9%84%D9%82%D9%85%D8%A9-%D8%A7%D9%84%D8%AA%D9%8A-%D9%84%D9%87%D8%A7-%D9%85%D8%A7-%D8%A8%D8%B9%D8%AF%D9%87%D8%A7,القمة التي لها ما بعدها,5,Other,2026-03
איזה חצוף : נתניהו ביקש להיפגש עם עבדאללה מלך ירדן - והוא סירב,Israel,2026-03-30 22:45:00,https://ch10.co.il/news/1056546/,איזה חצוף נתניהו ביקש להיפגש עם עבדאללה מלך ירדן והוא סירב,11,Other,2026-03
البرغوثي : نتنياهو يتعمد وأد مسارات التفاوض ويصعّد الحرب لتصفية القضية الفلسطينية,Israel,2026-03-29 22:15:00,https://www.aljazeera.net/politics/2026/3/30/%D8%A7%D9%84%D8%A8%D8%B1%D8%BA%D9%88%D8%AB%D9%8A-%D9%86%D8%AA%D9%86%D9%8A%D8%A7%D9%87%D9%88-%D9%8A%D8%AA%D8%B9%D9%85%D8%AF-%D9%88%D8%A3%D8%AF-%D9%85%D8%B3%D8%A7%D8%B1%D8%A7%D8%AA,البرغوثي نتنياهو يتعمد وأد مسارات التفاوض ويصع د الحرب لتصفية القضية الفلسطينية,12,Other,2026-03
الإحصاء في يوم الأرض : الاحتلال استولى على حوالي 6 آلاف دونم في الضفة عام 2025,Israel,2026-03-30 13:15:00,https://www.raya.ps/news/1214776.html,الإحصاء في يوم الأرض الاحتلال استولى على حوالي 6 آلاف دونم في الضفة عام 2025,15,Other,2026-03
وفد فلسطيني برئاسة نائب الرئيس يلتقي وزير الخارجية السعودية,Israel,2026-03-30 15:00:00,https://pnn.ps/news/721091,وفد فلسطيني برئاسة نائب الرئيس يلتقي وزير الخارجية السعودية,9,Other,2026-03
"Cisjordanie  : plusieurs pays européens , dont la France , condamnent la hausse des violences des colons israéliens",France,2026-03-21 15:15:00,https://www.lemonde.fr/international/article/2026/03/21/cisjordanie-plusieurs-pays-europeens-dont-la-france-condamnent-la-hausse-des-violences-des-colons-israeliens_6673273_3210.html,cisjordanie plusieurs pays européens dont la france condamnent la hausse des violences des colons israéliens,15,Conflict / Attack,2026-03
  الإحصاء : الاقتصاد الفلسطيني فقد الخمس في عامين - شبكة فلسطين للأنباء,Israel,2026-03-29 09:15:00,https://www.shfanews.net/post/272659,الإحصاء الاقتصاد الفلسطيني فقد الخمس في عامين شبكة فلسطين للأنباء,10,Other,2026-03
Deepening West Asia war worsens Palestinian suffering too : Envoy Abdullah Abu Shawesh,Israel,2026-03-25 16:45:00,http://www.israelherald.com/news/278943512/deepening-west-asia-war-worsens-palestinian-suffering-too-envoy-abdullah-abu-shawesh,deepening west asia war worsens palestinian suffering too envoy abdullah abu shawesh,12,Conflict / Attack,2026-03
Filistin : İsrailin  idam yasası  halkımıza karşı savaş suçudur,Turkey,2026-03-30 20:15:00,https://www.trthaber.com/haber/dunya/filistin-israilin-idam-yasasi-halkimiza-karsi-savas-sucudur-939702.html,filistin i srailin idam yasası halkımıza karşı savaş suçudur,9,Other,2026-03
Aktör Mark Ruffalodan Batı Şeriadaki işgalci terörüne tepki,Turkey,2026-03-25 23:45:00,https://www.ntv.com.tr/dunya/aktor-mark-ruffalodan-bati-seriadaki-isgalci-terorune-tepki-1717456,aktör mark ruffalodan batı şeriadaki işgalci terörüne tepki,8,Other,2026-03
Filistin : İsrailin  idam yasası  halkımıza karşı savaş suçudur,Turkey,2026-03-30 21:15:00,https://www.bursahakimiyet.com.tr/dunya/filistin-israil-in-idam-yasasi-halkimiza-karsi-savas-sucudur-1602824,filistin i srailin idam yasası halkımıza karşı savaş suçudur,9,Other,2026-03
"UNRWA Chief Lazzarini Talks Gaza , UNRWA Future At Geneva",United States,2026-03-25 08:00:00,https://www.miragenews.com/unrwa-chief-lazzarini-talks-gaza-unrwa-future-1643902/,unrwa chief lazzarini talks gaza unrwa future at geneva,9,Other,2026-03
סטירה לנתניהו : מלך ירדן סירב לפגישה עם ראש הממשלה,Israel,2026-03-30 19:00:00,https://www.srugim.co.il/1301083-%D7%A1%D7%98%D7%99%D7%A8%D7%94-%D7%9C%D7%A0%D7%AA%D7%A0%D7%99%D7%94%D7%95-%D7%9E%D7%9C%D7%9A-%D7%99%D7%A8%D7%93%D7%9F-%D7%A1%D7%99%D7%A8%D7%91-%D7%9C%D7%A4%D7%92%D7%99%D7%A9%D7%94,סטירה לנתניהו מלך ירדן סירב לפגישה עם ראש הממשלה,9,Other,2026-03
